Date,month,Market,Length,Grade.Type,Series,Price,y,Width,Height
2016-12-15,12,1,8.0,3,33,405,395,2,3
2016-12-22,12,1,8.0,3,33,411,398,2,3
2016-12-29,12,1,8.0,3,33,416,399,2,3
2017-01-05,1,1,8.0,3,33,406,411,2,3
2017-01-12,1,1,8.0,3,33,395,427,2,3
2017-01-19,1,1,8.0,3,33,398,438,2,3
2017-01-26,1,1,8.0,3,33,399,441,2,3
2017-02-02,2,1,8.0,3,33,411,447,2,3
2017-02-09,2,1,8.0,3,33,427,452,2,3
2017-02-16,2,1,8.0,3,33,438,445,2,3
2017-02-23,2,1,8.0,3,33,441,447,2,3
2017-03-02,3,1,8.0,3,33,447,440,2,3
2017-03-09,3,1,8.0,3,33,452,470,2,3
2017-03-16,3,1,8.0,3,33,445,510,2,3
2017-03-23,3,1,8.0,3,33,447,506,2,3
2017-03-30,3,1,8.0,3,33,440,511,2,3
2017-04-06,4,1,8.0,3,33,470,522,2,3
2017-04-13,4,1,8.0,3,33,510,521,2,3
2017-04-20,4,1,8.0,3,33,506,524,2,3
2017-04-27,4,1,8.0,3,33,511,516,2,3
2017-05-04,5,1,8.0,3,33,522,519,2,3
2017-05-11,5,1,8.0,3,33,521,520,2,3
2017-05-18,5,1,8.0,3,33,524,510,2,3
2017-05-25,5,1,8.0,3,33,516,513,2,3
2017-06-01,6,1,8.0,3,33,519,502,2,3
2017-06-08,6,1,8.0,3,33,520,505,2,3
2017-06-15,6,1,8.0,3,33,510,504,2,3
2017-06-22,6,1,8.0,3,33,513,517,2,3
2017-06-29,6,1,8.0,3,33,502,517,2,3
2017-07-06,7,1,8.0,3,33,505,518,2,3
2017-07-13,7,1,8.0,3,33,504,521,2,3
2017-07-20,7,1,8.0,3,33,517,518,2,3
2017-07-27,7,1,8.0,3,33,517,508,2,3
2017-08-03,8,1,8.0,3,33,518,524,2,3
2017-08-10,8,1,8.0,3,33,521,514,2,3
2017-08-17,8,1,8.0,3,33,518,517,2,3
2017-08-24,8,1,8.0,3,33,508,537,2,3
2017-08-31,8,1,8.0,3,33,524,562,2,3
2017-09-07,9,1,8.0,3,33,514,568,2,3
2017-09-14,9,1,8.0,3,33,517,573,2,3
2017-09-21,9,1,8.0,3,33,537,580,2,3
2017-09-28,9,1,8.0,3,33,562,601,2,3
2017-10-05,10,1,8.0,3,33,568,612,2,3
2017-10-12,10,1,8.0,3,33,573,605,2,3
2017-10-19,10,1,8.0,3,33,580,613,2,3
2017-10-26,10,1,8.0,3,33,601,616,2,3
2017-11-02,11,1,8.0,3,33,612,624,2,3
2017-11-09,11,1,8.0,3,33,605,614,2,3
2017-11-16,11,1,8.0,3,33,613,609,2,3
2017-11-23,11,1,8.0,3,33,616,609,2,3
2017-11-30,11,1,8.0,3,33,624,603,2,3
2017-12-07,12,1,8.0,3,33,614,601,2,3
2017-12-14,12,1,8.0,3,33,609,601,2,3
2017-12-21,12,1,8.0,3,33,609,597,2,3
2017-12-28,12,1,8.0,3,33,603,593,2,3
2018-01-04,1,1,8.0,3,33,601,603,2,3
2018-01-11,1,1,8.0,3,33,601,628,2,3
2018-01-18,1,1,8.0,3,33,597,637,2,3
2018-01-25,1,1,8.0,3,33,593,654,2,3
2018-02-01,2,1,8.0,3,33,603,674,2,3
2018-02-08,2,1,8.0,3,33,628,678,2,3
2018-02-15,2,1,8.0,3,33,637,680,2,3
2018-02-22,2,1,8.0,3,33,654,677,2,3
2018-03-01,3,1,8.0,3,33,674,678,2,3
2018-03-08,3,1,8.0,3,33,678,670,2,3
2018-03-15,3,1,8.0,3,33,680,660,2,3
2018-03-22,3,1,8.0,3,33,677,675,2,3
2018-03-29,3,1,8.0,3,33,678,687,2,3
2018-04-05,4,1,8.0,3,33,670,696,2,3
2018-04-12,4,1,8.0,3,33,660,700,2,3
2018-04-19,4,1,8.0,3,33,675,703,2,3
2018-04-26,4,1,8.0,3,33,687,712,2,3
2018-05-03,5,1,8.0,3,33,696,722,2,3
2018-05-10,5,1,8.0,3,33,700,731,2,3
2018-05-17,5,1,8.0,3,33,703,727,2,3
2018-05-24,5,1,8.0,3,33,712,739,2,3
2018-05-31,5,1,8.0,3,33,722,733,2,3
2018-06-07,6,1,8.0,3,33,731,710,2,3
2018-06-14,6,1,8.0,3,33,727,700,2,3
2018-06-21,6,1,8.0,3,33,739,678,2,3
2018-06-28,6,1,8.0,3,33,733,626,2,3
2018-07-05,7,1,8.0,3,33,710,611,2,3
2018-07-12,7,1,8.0,3,33,700,592,2,3
2018-07-19,7,1,8.0,3,33,678,598,2,3
2018-07-26,7,1,8.0,3,33,626,585,2,3
2018-08-02,8,1,8.0,3,33,611,581,2,3
2018-08-09,8,1,8.0,3,33,592,586,2,3
2018-08-16,8,1,8.0,3,33,598,572,2,3
2018-08-23,8,1,8.0,3,33,585,549,2,3
2018-08-30,8,1,8.0,3,33,581,548,2,3
2018-09-06,9,1,8.0,3,33,586,515,2,3
2018-09-13,9,1,8.0,3,33,572,502,2,3
2018-09-20,9,1,8.0,3,33,549,482,2,3
2018-09-27,9,1,8.0,3,33,548,476,2,3
2018-10-04,10,1,8.0,3,33,515,474,2,3
2018-10-11,10,1,8.0,3,33,502,466,2,3
2018-10-18,10,1,8.0,3,33,482,470,2,3
2018-10-25,10,1,8.0,3,33,476,463,2,3
2018-11-01,11,1,8.0,3,33,474,471,2,3
2018-11-08,11,1,8.0,3,33,466,461,2,3
2018-11-15,11,1,8.0,3,33,470,460,2,3
2018-11-22,11,1,8.0,3,33,463,465,2,3
2018-11-29,11,1,8.0,3,33,471,467,2,3
2018-12-06,12,1,8.0,3,33,461,466,2,3
2018-12-13,12,1,8.0,3,33,460,449,2,3
2018-12-20,12,1,8.0,3,33,465,451,2,3
2018-12-27,12,1,8.0,3,33,467,460,2,3
2019-01-03,1,1,8.0,3,33,466,453,2,3
2019-01-10,1,1,8.0,3,33,449,462,2,3
2019-01-17,1,1,8.0,3,33,451,464,2,3
2019-01-24,1,1,8.0,3,33,460,461,2,3
2019-01-31,1,1,8.0,3,33,453,460,2,3
2019-02-07,2,1,8.0,3,33,462,464,2,3
2019-02-14,2,1,8.0,3,33,464,459,2,3
2019-02-21,2,1,8.0,3,33,461,458,2,3
2019-02-28,2,1,8.0,3,33,460,469,2,3
2019-03-07,3,1,8.0,3,33,464,467,2,3
2019-03-14,3,1,8.0,3,33,459,459,2,3
2019-03-21,3,1,8.0,3,33,458,454,2,3
2019-03-28,3,1,8.0,3,33,469,452,2,3
2019-04-04,4,1,8.0,3,33,467,443,2,3
2019-04-11,4,1,8.0,3,33,459,438,2,3
2019-04-18,4,1,8.0,3,33,454,430,2,3
2019-04-25,4,1,8.0,3,33,452,430,2,3
2019-05-02,5,1,8.0,3,33,443,426,2,3
2019-05-09,5,1,8.0,3,33,438,423,2,3
2019-05-16,5,1,8.0,3,33,430,413,2,3
2019-05-23,5,1,8.0,3,33,430,411,2,3
2019-05-30,5,1,8.0,3,33,426,420,2,3
2019-06-06,6,1,8.0,3,33,423,405,2,3
2019-06-13,6,1,8.0,3,33,413,412,2,3
2019-06-20,6,1,8.0,3,33,411,418,2,3
2019-06-27,6,1,8.0,3,33,420,414,2,3
2019-07-04,7,1,8.0,3,33,405,409,2,3
2019-07-11,7,1,8.0,3,33,412,413,2,3
2019-07-18,7,1,8.0,3,33,418,419,2,3
2019-07-25,7,1,8.0,3,33,414,419,2,3
2019-08-01,8,1,8.0,3,33,409,426,2,3
2019-08-08,8,1,8.0,3,33,413,430,2,3
2019-08-15,8,1,8.0,3,33,419,428,2,3
2019-08-22,8,1,8.0,3,33,419,431,2,3
2019-08-29,8,1,8.0,3,33,426,438,2,3
2019-09-05,9,1,8.0,3,33,430,445,2,3
2019-09-12,9,1,8.0,3,33,428,453,2,3
2019-09-19,9,1,8.0,3,33,431,436,2,3
2019-09-26,9,1,8.0,3,33,438,438,2,3
2019-10-03,10,1,8.0,3,33,445,448,2,3
2019-10-10,10,1,8.0,3,33,453,448,2,3
2019-10-17,10,1,8.0,3,33,436,444,2,3
2019-10-24,10,1,8.0,3,33,438,452,2,3
2019-10-31,10,1,8.0,3,33,448,452,2,3
2019-11-07,11,1,8.0,3,33,448,449,2,3
2019-11-14,11,1,8.0,3,33,444,448,2,3
2019-11-21,11,1,8.0,3,33,452,446,2,3
2019-11-28,11,1,8.0,3,33,452,447,2,3
2019-12-05,12,1,8.0,3,33,449,441,2,3
2019-12-12,12,1,8.0,3,33,448,443,2,3
2019-12-19,12,1,8.0,3,33,446,443,2,3
2019-12-26,12,1,8.0,3,33,447,453,2,3
2020-01-02,1,1,8.0,3,33,441,462,2,3
2020-01-09,1,1,8.0,3,33,443,472,2,3
2020-01-16,1,1,8.0,3,33,443,484,2,3
2020-01-23,1,1,8.0,3,33,453,489,2,3
2020-01-30,1,1,8.0,3,33,462,500,2,3
2020-02-06,2,1,8.0,3,33,472,502,2,3
2020-02-13,2,1,8.0,3,33,484,510,2,3
2020-02-20,2,1,8.0,3,33,489,520,2,3
2020-02-27,2,1,8.0,3,33,500,505,2,3
2020-03-05,3,1,8.0,3,33,502,481,2,3
2020-03-12,3,1,8.0,3,33,510,476,2,3
2020-03-19,3,1,8.0,3,33,520,480,2,3
2020-03-26,3,1,8.0,3,33,505,475,2,3
2020-04-02,4,1,8.0,3,33,481,465,2,3
2020-04-09,4,1,8.0,3,33,476,474,2,3
2020-04-16,4,1,8.0,3,33,480,472,2,3
2020-04-23,4,1,8.0,3,33,475,466,2,3
2020-04-30,4,1,8.0,3,33,465,461,2,3
2020-05-07,5,1,8.0,3,33,474,459,2,3
2008-01-10,1,1,6.0,3,34,232,227,2,4
2008-01-17,1,1,6.0,3,34,237,235,2,4
2008-01-24,1,1,6.0,3,34,226,238,2,4
2008-01-31,1,1,6.0,3,34,225,220,2,4
2008-02-07,2,1,6.0,3,34,227,222,2,4
2008-02-14,2,1,6.0,3,34,235,231,2,4
2008-02-21,2,1,6.0,3,34,238,245,2,4
2008-02-28,2,1,6.0,3,34,220,249,2,4
2008-03-06,3,1,6.0,3,34,222,246,2,4
2008-03-13,3,1,6.0,3,34,231,255,2,4
2008-03-20,3,1,6.0,3,34,245,258,2,4
2008-03-27,3,1,6.0,3,34,249,254,2,4
2008-04-03,4,1,6.0,3,34,246,257,2,4
2008-04-10,4,1,6.0,3,34,255,259,2,4
2008-04-17,4,1,6.0,3,34,258,255,2,4
2008-04-24,4,1,6.0,3,34,254,261,2,4
2008-05-01,5,1,6.0,3,34,257,262,2,4
2008-05-08,5,1,6.0,3,34,259,285,2,4
2008-05-15,5,1,6.0,3,34,255,286,2,4
2008-05-22,5,1,6.0,3,34,261,274,2,4
2008-05-29,5,1,6.0,3,34,262,284,2,4
2008-06-05,6,1,6.0,3,34,285,285,2,4
2008-06-12,6,1,6.0,3,34,286,287,2,4
2008-06-19,6,1,6.0,3,34,274,301,2,4
2008-06-26,6,1,6.0,3,34,284,312,2,4
2008-07-03,7,1,6.0,3,34,285,315,2,4
2008-07-10,7,1,6.0,3,34,287,321,2,4
2008-07-17,7,1,6.0,3,34,301,325,2,4
2008-07-24,7,1,6.0,3,34,312,324,2,4
2008-07-31,7,1,6.0,3,34,315,326,2,4
2008-08-07,8,1,6.0,3,34,321,332,2,4
2008-08-14,8,1,6.0,3,34,325,333,2,4
2008-08-21,8,1,6.0,3,34,324,308,2,4
2008-08-28,8,1,6.0,3,34,326,289,2,4
2008-09-04,9,1,6.0,3,34,332,291,2,4
2008-09-11,9,1,6.0,3,34,333,304,2,4
2008-09-18,9,1,6.0,3,34,308,301,2,4
2008-09-25,9,1,6.0,3,34,289,306,2,4
2008-10-02,10,1,6.0,3,34,291,289,2,4
2008-10-09,10,1,6.0,3,34,304,275,2,4
2008-10-16,10,1,6.0,3,34,301,273,2,4
2008-10-23,10,1,6.0,3,34,306,291,2,4
2008-10-30,10,1,6.0,3,34,289,271,2,4
2008-11-06,11,1,6.0,3,34,275,280,2,4
2008-11-13,11,1,6.0,3,34,273,272,2,4
2008-11-20,11,1,6.0,3,34,291,259,2,4
2008-11-27,11,1,6.0,3,34,271,263,2,4
2008-12-04,12,1,6.0,3,34,280,266,2,4
2008-12-11,12,1,6.0,3,34,272,254,2,4
2008-12-18,12,1,6.0,3,34,259,257,2,4
2008-12-25,12,1,6.0,3,34,263,257,2,4
2009-01-01,1,1,6.0,3,34,266,251,2,4
2009-01-08,1,1,6.0,3,34,254,265,2,4
2009-01-15,1,1,6.0,3,34,257,267,2,4
2009-01-22,1,1,6.0,3,34,257,270,2,4
2009-01-29,1,1,6.0,3,34,251,276,2,4
2009-02-05,2,1,6.0,3,34,265,283,2,4
2009-02-12,2,1,6.0,3,34,267,281,2,4
2009-02-19,2,1,6.0,3,34,270,267,2,4
2009-02-26,2,1,6.0,3,34,276,264,2,4
2009-03-05,3,1,6.0,3,34,283,266,2,4
2009-03-12,3,1,6.0,3,34,281,269,2,4
2009-03-19,3,1,6.0,3,34,267,266,2,4
2009-03-26,3,1,6.0,3,34,264,269,2,4
2009-04-02,4,1,6.0,3,34,266,263,2,4
2009-04-09,4,1,6.0,3,34,269,252,2,4
2009-04-16,4,1,6.0,3,34,266,252,2,4
2009-04-23,4,1,6.0,3,34,269,244,2,4
2009-04-30,4,1,6.0,3,34,263,240,2,4
2009-05-07,5,1,6.0,3,34,252,242,2,4
2009-05-14,5,1,6.0,3,34,252,242,2,4
2009-05-21,5,1,6.0,3,34,244,277,2,4
2009-05-28,5,1,6.0,3,34,240,289,2,4
2009-06-04,6,1,6.0,3,34,242,291,2,4
2009-06-11,6,1,6.0,3,34,242,290,2,4
2009-06-18,6,1,6.0,3,34,277,279,2,4
2009-06-25,6,1,6.0,3,34,289,272,2,4
2009-07-02,7,1,6.0,3,34,291,266,2,4
2009-07-09,7,1,6.0,3,34,290,280,2,4
2009-07-16,7,1,6.0,3,34,279,283,2,4
2009-07-23,7,1,6.0,3,34,272,283,2,4
2009-07-30,7,1,6.0,3,34,266,283,2,4
2009-08-06,8,1,6.0,3,34,280,287,2,4
2009-08-13,8,1,6.0,3,34,283,280,2,4
2009-08-20,8,1,6.0,3,34,283,277,2,4
2009-08-27,8,1,6.0,3,34,283,284,2,4
2009-09-03,9,1,6.0,3,34,287,282,2,4
2009-09-10,9,1,6.0,3,34,280,274,2,4
2009-09-17,9,1,6.0,3,34,277,268,2,4
2009-09-24,9,1,6.0,3,34,284,272,2,4
2009-10-01,10,1,6.0,3,34,282,272,2,4
2009-10-08,10,1,6.0,3,34,274,277,2,4
2009-10-15,10,1,6.0,3,34,268,274,2,4
2009-10-22,10,1,6.0,3,34,272,276,2,4
2009-10-29,10,1,6.0,3,34,272,276,2,4
2009-11-05,11,1,6.0,3,34,277,275,2,4
2009-11-12,11,1,6.0,3,34,274,273,2,4
2009-11-19,11,1,6.0,3,34,276,284,2,4
2009-11-26,11,1,6.0,3,34,276,282,2,4
2009-12-03,12,1,6.0,3,34,275,284,2,4
2009-12-10,12,1,6.0,3,34,273,279,2,4
2009-12-17,12,1,6.0,3,34,284,276,2,4
2009-12-24,12,1,6.0,3,34,282,289,2,4
2009-12-31,12,1,6.0,3,34,284,304,2,4
2010-01-07,1,1,6.0,3,34,279,316,2,4
2010-01-14,1,1,6.0,3,34,276,310,2,4
2010-01-21,1,1,6.0,3,34,289,310,2,4
2010-01-28,1,1,6.0,3,34,304,313,2,4
2010-02-04,2,1,6.0,3,34,316,299,2,4
2010-02-11,2,1,6.0,3,34,310,302,2,4
2010-02-18,2,1,6.0,3,34,310,304,2,4
2010-02-25,2,1,6.0,3,34,313,307,2,4
2010-03-04,3,1,6.0,3,34,299,302,2,4
2010-03-11,3,1,6.0,3,34,302,315,2,4
2010-03-18,3,1,6.0,3,34,304,321,2,4
2010-03-25,3,1,6.0,3,34,307,321,2,4
2010-04-01,4,1,6.0,3,34,302,326,2,4
2010-04-08,4,1,6.0,3,34,315,347,2,4
2010-04-15,4,1,6.0,3,34,321,337,2,4
2010-04-22,4,1,6.0,3,34,321,348,2,4
2010-04-29,4,1,6.0,3,34,326,336,2,4
2010-05-06,5,1,6.0,3,34,347,322,2,4
2010-05-13,5,1,6.0,3,34,337,320,2,4
2010-05-20,5,1,6.0,3,34,348,309,2,4
2010-05-27,5,1,6.0,3,34,336,313,2,4
2010-06-03,6,1,6.0,3,34,322,307,2,4
2010-06-10,6,1,6.0,3,34,320,313,2,4
2010-06-17,6,1,6.0,3,34,309,317,2,4
2010-06-24,6,1,6.0,3,34,313,316,2,4
2010-07-01,7,1,6.0,3,34,307,313,2,4
2010-07-08,7,1,6.0,3,34,313,300,2,4
2010-07-15,7,1,6.0,3,34,317,299,2,4
2010-07-22,7,1,6.0,3,34,316,288,2,4
2010-07-29,7,1,6.0,3,34,313,297,2,4
2010-08-05,8,1,6.0,3,34,300,294,2,4
2010-08-12,8,1,6.0,3,34,299,290,2,4
2010-08-19,8,1,6.0,3,34,288,287,2,4
2010-08-26,8,1,6.0,3,34,297,289,2,4
2010-09-02,9,1,6.0,3,34,294,289,2,4
2010-09-09,9,1,6.0,3,34,290,283,2,4
2010-09-16,9,1,6.0,3,34,287,281,2,4
2010-09-23,9,1,6.0,3,34,289,286,2,4
2010-09-30,9,1,6.0,3,34,289,288,2,4
2010-10-07,10,1,6.0,3,34,283,287,2,4
2010-10-14,10,1,6.0,3,34,281,290,2,4
2010-10-21,10,1,6.0,3,34,286,297,2,4
2010-10-28,10,1,6.0,3,34,288,288,2,4
2010-11-04,11,1,6.0,3,34,287,290,2,4
2010-11-11,11,1,6.0,3,34,290,293,2,4
2010-11-18,11,1,6.0,3,34,297,296,2,4
2010-11-25,11,1,6.0,3,34,288,299,2,4
2010-12-02,12,1,6.0,3,34,290,297,2,4
2010-12-09,12,1,6.0,3,34,293,299,2,4
2010-12-16,12,1,6.0,3,34,296,296,2,4
2010-12-23,12,1,6.0,3,34,299,294,2,4
2010-12-30,12,1,6.0,3,34,297,293,2,4
2011-01-06,1,1,6.0,3,34,299,291,2,4
2011-01-13,1,1,6.0,3,34,296,298,2,4
2011-01-20,1,1,6.0,3,34,294,295,2,4
2011-01-27,1,1,6.0,3,34,293,301,2,4
2011-02-03,2,1,6.0,3,34,291,297,2,4
2011-02-10,2,1,6.0,3,34,298,295,2,4
2011-02-17,2,1,6.0,3,34,295,303,2,4
2011-02-24,2,1,6.0,3,34,301,299,2,4
2011-03-03,3,1,6.0,3,34,297,296,2,4
2011-03-10,3,1,6.0,3,34,295,288,2,4
2011-03-17,3,1,6.0,3,34,303,284,2,4
2011-03-24,3,1,6.0,3,34,299,281,2,4
2011-03-31,3,1,6.0,3,34,296,280,2,4
2011-04-07,4,1,6.0,3,34,288,283,2,4
2011-04-14,4,1,6.0,3,34,284,278,2,4
2011-04-21,4,1,6.0,3,34,281,281,2,4
2011-04-28,4,1,6.0,3,34,280,279,2,4
2011-05-05,5,1,6.0,3,34,283,283,2,4
2011-05-12,5,1,6.0,3,34,278,284,2,4
2011-05-19,5,1,6.0,3,34,281,289,2,4
2011-05-26,5,1,6.0,3,34,279,282,2,4
2011-06-02,6,1,6.0,3,34,283,281,2,4
2011-06-09,6,1,6.0,3,34,284,280,2,4
2011-06-16,6,1,6.0,3,34,289,268,2,4
2011-06-23,6,1,6.0,3,34,282,265,2,4
2011-06-30,6,1,6.0,3,34,281,266,2,4
2011-07-07,7,1,6.0,3,34,280,266,2,4
2011-07-14,7,1,6.0,3,34,268,274,2,4
2011-07-21,7,1,6.0,3,34,265,270,2,4
2011-07-28,7,1,6.0,3,34,266,272,2,4
2011-08-04,8,1,6.0,3,34,266,274,2,4
2011-08-11,8,1,6.0,3,34,274,271,2,4
2011-08-18,8,1,6.0,3,34,270,277,2,4
2011-08-25,8,1,6.0,3,34,272,282,2,4
2011-09-01,9,1,6.0,3,34,274,290,2,4
2011-09-08,9,1,6.0,3,34,271,292,2,4
2011-09-15,9,1,6.0,3,34,277,285,2,4
2011-09-22,9,1,6.0,3,34,282,285,2,4
2011-09-29,9,1,6.0,3,34,290,281,2,4
2011-10-06,10,1,6.0,3,34,292,285,2,4
2011-10-13,10,1,6.0,3,34,285,287,2,4
2011-10-20,10,1,6.0,3,34,285,287,2,4
2011-10-27,10,1,6.0,3,34,281,293,2,4
2011-11-03,11,1,6.0,3,34,285,285,2,4
2011-11-10,11,1,6.0,3,34,287,283,2,4
2011-11-17,11,1,6.0,3,34,287,291,2,4
2011-11-24,11,1,6.0,3,34,293,288,2,4
2011-12-01,12,1,6.0,3,34,285,287,2,4
2011-12-08,12,1,6.0,3,34,283,284,2,4
2011-12-15,12,1,6.0,3,34,291,285,2,4
2011-12-22,12,1,6.0,3,34,288,283,2,4
2011-12-29,12,1,6.0,3,34,287,281,2,4
2012-01-05,1,1,6.0,3,34,284,289,2,4
2012-01-12,1,1,6.0,3,34,285,289,2,4
2012-01-19,1,1,6.0,3,34,283,300,2,4
2012-01-26,1,1,6.0,3,34,281,300,2,4
2012-02-02,2,1,6.0,3,34,289,301,2,4
2012-02-09,2,1,6.0,3,34,289,314,2,4
2012-02-16,2,1,6.0,3,34,300,313,2,4
2012-02-23,2,1,6.0,3,34,300,312,2,4
2012-03-01,3,1,6.0,3,34,301,314,2,4
2012-03-08,3,1,6.0,3,34,314,314,2,4
2012-03-15,3,1,6.0,3,34,313,316,2,4
2012-03-22,3,1,6.0,3,34,312,317,2,4
2012-03-29,3,1,6.0,3,34,314,324,2,4
2012-04-05,4,1,6.0,3,34,314,331,2,4
2012-04-12,4,1,6.0,3,34,316,336,2,4
2012-04-19,4,1,6.0,3,34,317,344,2,4
2012-04-26,4,1,6.0,3,34,324,349,2,4
2012-05-03,5,1,6.0,3,34,331,361,2,4
2012-05-10,5,1,6.0,3,34,336,360,2,4
2012-05-17,5,1,6.0,3,34,344,360,2,4
2012-05-24,5,1,6.0,3,34,349,352,2,4
2012-05-31,5,1,6.0,3,34,361,354,2,4
2012-06-07,6,1,6.0,3,34,360,350,2,4
2012-06-14,6,1,6.0,3,34,360,352,2,4
2012-06-21,6,1,6.0,3,34,352,358,2,4
2012-06-28,6,1,6.0,3,34,354,365,2,4
2012-07-05,7,1,6.0,3,34,350,360,2,4
2012-07-12,7,1,6.0,3,34,352,353,2,4
2012-07-19,7,1,6.0,3,34,358,351,2,4
2012-07-26,7,1,6.0,3,34,365,352,2,4
2012-08-02,8,1,6.0,3,34,360,351,2,4
2012-08-09,8,1,6.0,3,34,353,342,2,4
2012-08-16,8,1,6.0,3,34,351,332,2,4
2012-08-23,8,1,6.0,3,34,352,327,2,4
2012-08-30,8,1,6.0,3,34,351,330,2,4
2012-09-06,9,1,6.0,3,34,342,330,2,4
2012-09-13,9,1,6.0,3,34,332,329,2,4
2012-09-20,9,1,6.0,3,34,327,328,2,4
2012-09-27,9,1,6.0,3,34,330,338,2,4
2012-10-04,10,1,6.0,3,34,330,345,2,4
2012-10-11,10,1,6.0,3,34,329,349,2,4
2012-10-18,10,1,6.0,3,34,328,356,2,4
2012-10-25,10,1,6.0,3,34,338,353,2,4
2012-11-01,11,1,6.0,3,34,345,357,2,4
2012-11-08,11,1,6.0,3,34,349,357,2,4
2012-11-15,11,1,6.0,3,34,356,354,2,4
2012-11-22,11,1,6.0,3,34,353,361,2,4
2012-11-29,11,1,6.0,3,34,357,371,2,4
2012-12-06,12,1,6.0,3,34,357,376,2,4
2012-12-13,12,1,6.0,3,34,354,380,2,4
2012-12-20,12,1,6.0,3,34,361,380,2,4
2012-12-27,12,1,6.0,3,34,371,385,2,4
2013-01-03,1,1,6.0,3,34,376,376,2,4
2013-01-10,1,1,6.0,3,34,380,388,2,4
2013-01-17,1,1,6.0,3,34,380,391,2,4
2013-01-24,1,1,6.0,3,34,385,402,2,4
2013-01-31,1,1,6.0,3,34,376,404,2,4
2013-02-07,2,1,6.0,3,34,388,413,2,4
2013-02-14,2,1,6.0,3,34,391,421,2,4
2013-02-21,2,1,6.0,3,34,402,436,2,4
2013-02-28,2,1,6.0,3,34,404,442,2,4
2013-03-07,3,1,6.0,3,34,413,441,2,4
2013-03-14,3,1,6.0,3,34,421,441,2,4
2013-03-21,3,1,6.0,3,34,436,446,2,4
2013-03-28,3,1,6.0,3,34,442,436,2,4
2013-04-04,4,1,6.0,3,34,441,423,2,4
2013-04-11,4,1,6.0,3,34,441,421,2,4
2013-04-18,4,1,6.0,3,34,446,416,2,4
2013-04-25,4,1,6.0,3,34,436,415,2,4
2013-05-02,5,1,6.0,3,34,423,414,2,4
2013-05-09,5,1,6.0,3,34,421,393,2,4
2013-05-16,5,1,6.0,3,34,416,383,2,4
2013-05-23,5,1,6.0,3,34,415,370,2,4
2013-05-30,5,1,6.0,3,34,414,372,2,4
2013-06-06,6,1,6.0,3,34,393,368,2,4
2013-06-13,6,1,6.0,3,34,383,369,2,4
2013-06-20,6,1,6.0,3,34,370,375,2,4
2013-06-27,6,1,6.0,3,34,372,378,2,4
2013-07-04,7,1,6.0,3,34,368,383,2,4
2013-07-11,7,1,6.0,3,34,369,391,2,4
2013-07-18,7,1,6.0,3,34,375,387,2,4
2013-07-25,7,1,6.0,3,34,378,398,2,4
2013-08-01,8,1,6.0,3,34,383,399,2,4
2013-08-08,8,1,6.0,3,34,391,399,2,4
2013-08-15,8,1,6.0,3,34,387,397,2,4
2013-08-22,8,1,6.0,3,34,398,394,2,4
2013-08-29,8,1,6.0,3,34,399,397,2,4
2013-09-05,9,1,6.0,3,34,399,397,2,4
2013-09-12,9,1,6.0,3,34,397,400,2,4
2013-09-19,9,1,6.0,3,34,394,398,2,4
2013-09-26,9,1,6.0,3,34,397,400,2,4
2013-10-03,10,1,6.0,3,34,397,403,2,4
2013-10-10,10,1,6.0,3,34,400,406,2,4
2013-10-17,10,1,6.0,3,34,398,407,2,4
2013-10-24,10,1,6.0,3,34,400,413,2,4
2013-10-31,10,1,6.0,3,34,403,413,2,4
2013-11-07,11,1,6.0,3,34,406,411,2,4
2013-11-14,11,1,6.0,3,34,407,408,2,4
2013-11-21,11,1,6.0,3,34,413,407,2,4
2013-11-28,11,1,6.0,3,34,413,399,2,4
2013-12-05,12,1,6.0,3,34,411,398,2,4
2013-12-12,12,1,6.0,3,34,408,411,2,4
2013-12-19,12,1,6.0,3,34,407,427,2,4
2013-12-26,12,1,6.0,3,34,399,433,2,4
2014-01-02,1,1,6.0,3,34,398,436,2,4
2014-01-09,1,1,6.0,3,34,411,432,2,4
2014-01-16,1,1,6.0,3,34,427,429,2,4
2014-01-23,1,1,6.0,3,34,433,432,2,4
2014-01-30,1,1,6.0,3,34,436,434,2,4
2014-02-06,2,1,6.0,3,34,432,430,2,4
2014-02-13,2,1,6.0,3,34,429,434,2,4
2014-02-20,2,1,6.0,3,34,432,439,2,4
2014-02-27,2,1,6.0,3,34,434,433,2,4
2014-03-06,3,1,6.0,3,34,430,430,2,4
2014-03-13,3,1,6.0,3,34,434,413,2,4
2014-03-20,3,1,6.0,3,34,439,418,2,4
2014-03-27,3,1,6.0,3,34,433,414,2,4
2014-04-03,4,1,6.0,3,34,430,411,2,4
2014-04-10,4,1,6.0,3,34,413,414,2,4
2014-04-17,4,1,6.0,3,34,418,414,2,4
2014-04-24,4,1,6.0,3,34,414,426,2,4
2014-05-01,5,1,6.0,3,34,411,424,2,4
2014-05-08,5,1,6.0,3,34,414,421,2,4
2014-05-15,5,1,6.0,3,34,414,402,2,4
2014-05-22,5,1,6.0,3,34,426,395,2,4
2014-05-29,5,1,6.0,3,34,424,391,2,4
2014-06-05,6,1,6.0,3,34,421,389,2,4
2014-06-12,6,1,6.0,3,34,402,389,2,4
2014-06-19,6,1,6.0,3,34,395,392,2,4
2014-06-26,6,1,6.0,3,34,391,391,2,4
2014-07-03,7,1,6.0,3,34,389,398,2,4
